sid,time,lat,lon,wind,pres,speed,direction
2024246N22147,2024-09-05 00:00:00,0.686046511627907,0.7427318874019383,0.17241379310344826,0.884297520661157,0.1724137931034483,0.9583333333333334
2024246N22147,2024-09-05 03:00:00,0.6893687707641196,0.7425011536686665,0.17241379310344826,0.884297520661157,0.15517241379310345,0.9861111111111112
2024246N22147,2024-09-05 06:00:00,0.6926910299003323,0.7425011536686665,0.17241379310344826,0.884297520661157,0.13793103448275862,0.0
2024246N22147,2024-09-05 09:00:00,0.6960132890365449,0.7425011536686665,0.17241379310344826,0.8925619834710741,0.13793103448275862,0.02777777777777778
2024246N22147,2024-09-05 12:00:00,0.6993355481727574,0.74296262113521,0.17241379310344826,0.9008264462809912,0.1724137931034483,0.06944444444444445
2024246N22147,2024-09-05 15:00:00,0.7034883720930232,0.7438855560682973,0.17241379310344826,0.9008264462809912,0.22413793103448276,0.09722222222222222
2024246N22147,2024-09-05 18:00:00,0.707641196013289,0.7450392247346563,0.17241379310344826,0.9008264462809912,0.24137931034482757,0.125
2024246N22147,2024-09-05 21:00:00,0.7117940199335548,0.7464236271342871,0.17241379310344826,0.9008264462809912,0.24137931034482757,0.1388888888888889
2024246N22147,2024-09-06 00:00:00,0.7151162790697674,0.7480387632671897,0.17241379310344826,0.9008264462809912,0.25862068965517243,0.1388888888888889
2024246N22147,2024-09-06 03:00:00,0.7192691029900332,0.7496538994000924,0.17241379310344826,0.9008264462809912,0.25862068965517243,0.125
2024246N22147,2024-09-06 06:00:00,0.7242524916943522,0.751269035532995,0.17241379310344826,0.9008264462809912,0.25862068965517243,0.125
2024246N22147,2024-09-06 09:00:00,0.728405315614618,0.7528841716658976,0.17241379310344826,0.9090909090909083,0.27586206896551724,0.1388888888888889
2024246N22147,2024-09-06 12:00:00,0.7325581395348837,0.7547300415320721,0.17241379310344826,0.9173553719008254,0.3103448275862069,0.1388888888888889
2024246N22147,2024-09-06 15:00:00,0.7375415282392026,0.7570373788647902,0.17241379310344826,0.9256198347107443,0.3448275862068966,0.1527777777777778
2024246N22147,2024-09-06 18:00:00,0.7425249169435216,0.75957544993078,0.17241379310344826,0.9338842975206614,0.3620689655172414,0.1388888888888889
2024246N22147,2024-09-06 21:00:00,0.7483388704318936,0.761882787263498,0.17241379310344826,0.9338842975206614,0.3620689655172414,0.1388888888888889
2024246N22147,2024-09-07 00:00:00,0.7541528239202657,0.7644208583294879,0.17241379310344826,0.9338842975206614,0.3620689655172414,0.125
2024246N22147,2024-09-07 03:00:00,0.7599667774086379,0.7664974619289341,0.17241379310344826,0.9338842975206614,0.3620689655172414,0.125
2024246N22147,2024-09-07 06:00:00,0.7666112956810631,0.769035532994924,0.17241379310344826,0.9338842975206614,0.43103448275862066,0.125
2024246N22147,2024-09-07 09:00:00,0.7740863787375416,0.7720350715274573,0.17241379310344826,0.9256198347107443,0.5172413793103449,0.1388888888888889
2024246N22147,2024-09-07 12:00:00,0.7832225913621262,0.7761882787263499,0.17241379310344826,0.9173553719008254,0.6206896551724138,0.1388888888888889
