sid,time,lat,lon,wind,pres,dist2land,basin
2022272N14258,2022-10-02 06:00:00,18.6,-106.9,105,961,208,EP
2022272N14258,2022-10-02 09:00:00,18.9,-106.9, , ,190,EP
2022272N14258,2022-10-02 12:00:00,19.3,-106.9,115,954,166,EP
2022272N14258,2022-10-02 15:00:00,19.6,-107.0, , ,162,EP
2022272N14258,2022-10-02 18:00:00,20.0,-107.0,100,972,142,EP
2022272N14258,2022-10-02 21:00:00,20.4,-106.9, , ,125,EP
2022272N14258,2022-10-03 00:00:00,20.8,-106.8,95,974,122,EP
2022272N14258,2022-10-03 03:00:00,21.2,-106.7, , ,132,EP
2022272N14258,2022-10-03 06:00:00,21.7,-106.6,85,976,108,EP
2022272N14258,2022-10-03 09:00:00,22.2,-106.4, , ,70,EP
2022272N14258,2022-10-03 12:00:00,22.6,-106.2,75,983,30,EP
2022272N14258,2022-10-03 14:35:00,22.9,-106.1,70,990,0,EP
2022272N14258,2022-10-03 15:00:00,22.9,-106.1, , ,0,EP
2022272N14258,2022-10-03 18:00:00,23.2,-106.0,45,998,0,EP
2022276N15249,2022-10-03 06:00:00,14.9,-111.5,30,1007,849,EP
2022276N15249,2022-10-03 09:00:00,15.2,-111.6, , ,836,EP
2022276N15249,2022-10-03 12:00:00,15.4,-111.7,30,1007,831,EP
2022276N15249,2022-10-03 15:00:00,15.6,-111.8, , ,827,EP
2022276N15249,2022-10-03 18:00:00,15.9,-111.9,35,1006,807,EP
2022276N15249,2022-10-03 21:00:00,16.2,-112.0, , ,778,EP
2022276N15249,2022-10-04 00:00:00,16.4,-112.2,35,1006,762,EP
2022276N15249,2022-10-04 03:00:00,16.6,-112.3, , ,744,EP
2022276N15249,2022-10-04 06:00:00,16.8,-112.5,35,1006,730,EP
2022276N15249,2022-10-04 09:00:00,17.0,-112.7, , ,717,EP
2022276N15249,2022-10-04 12:00:00,17.2,-112.9,35,1006,705,EP
2022276N15249,2022-10-04 15:00:00,17.4,-113.1, , ,694,EP
2022276N15249,2022-10-04 18:00:00,17.5,-113.2,40,1005,690,EP
2022276N15249,2022-10-04 21:00:00,17.6,-113.3, , ,685,EP
2022276N15249,2022-10-05 00:00:00,17.8,-113.5,35,1006,676,EP
2022276N15249,2022-10-05 03:00:00,18.0,-113.7, , ,669,EP
2022276N15249,2022-10-05 06:00:00,18.1,-113.9,30,1007,673,EP
2022276N15249,2022-10-05 09:00:00,18.2,-114.1, , ,676,EP
2022276N15249,2022-10-05 12:00:00,18.3,-114.3,30,1007,681,EP
2022276N15249,2022-10-05 15:00:00,18.3,-114.5, , ,695,EP
2022276N15249,2022-10-05 18:00:00,18.3,-114.7,25,1008,709,EP
2022276N15249,2022-10-05 21:00:00,18.3,-114.8, , ,716,EP
2022276N15249,2022-10-06 00:00:00,18.2,-114.9,25,1008,732,EP
2022276N15249,2022-10-06 03:00:00,18.1,-115.0, , ,747,EP
2022276N15249,2022-10-06 06:00:00,18.1,-115.1,25,1009,754,EP
2022276N15249,2022-10-06 09:00:00,18.1,-115.2, , ,762,EP
2022276N15249,2022-10-06 12:00:00,18.1,-115.4,25,1009,777,EP
2022276N15249,2022-10-06 15:00:00,18.1,-115.5, , ,784,EP
2022276N15249,2022-10-06 18:00:00,18.1,-115.6,25,1009,792,EP
2022276N15249,2022-10-06 21:00:00,18.1,-115.7, , ,800,EP
2022276N15249,2022-10-07 00:00:00,18.2,-115.9,25,1009,808,EP
2022276N15249,2022-10-07 03:00:00,18.3,-116.1, , ,816,EP
2022276N15249,2022-10-07 06:00:00,18.5,-116.2,20,1009,810,EP
2022276N15249,2022-10-07 09:00:00,18.7,-116.3, , ,797,EP
2022276N15249,2022-10-07 12:00:00,19.0,-116.5,20,1009,782,EP
2022277S07090,2022-10-03 18:00:00,-7.0,89.5, , ,1200,SI
2022277S07090,2022-10-03 21:00:00,-7.2,89.5, , ,1211,SI
2022277S07090,2022-10-04 00:00:00,-7.4,89.4, , ,1232,SI
2022277S07090,2022-10-04 03:00:00,-7.6,89.4, , ,1243,SI
2022277S07090,2022-10-04 06:00:00,-7.8,89.3, , ,1264,SI
2022277S07090,2022-10-04 09:00:00,-8.0,89.3, , ,1277,SI
2022277S07090,2022-10-04 12:00:00,-8.2,89.2, , ,1298,SI
2022277S07090,2022-10-04 15:00:00,-8.4,89.1, , ,1320,SI
2022277S07090,2022-10-04 18:00:00,-8.6,89.0, , ,1341,SI
2022277S07090,2022-10-04 21:00:00,-8.7,88.9, , ,1357,SI
2022277S07090,2022-10-05 00:00:00,-8.8,88.7, , ,1381,SI
2022277S07090,2022-10-05 03:00:00,-8.9,88.6, , ,1397,SI
2022277S07090,2022-10-05 06:00:00,-9.0,88.4, , ,1421,SI
2022277S07090,2022-10-05 09:00:00,-9.1,88.1, , ,1455,SI
2022277S07090,2022-10-05 12:00:00,-9.1,87.8, , ,1482,SI
2022277S07090,2022-10-05 15:00:00,-9.2,87.6, , ,1507,SI
2022277S07090,2022-10-05 18:00:00,-9.3,87.4, , ,1531,SI
2022277S07090,2022-10-05 21:00:00,-9.4,87.2, , ,1556,SI
2022277S07090,2022-10-06 00:00:00,-9.5,87.0, , ,1580,SI
2022277S07090,2022-10-06 03:00:00,-9.6,86.8, , ,1605,SI
2022277S07090,2022-10-06 06:00:00,-9.6,86.5, , ,1633,SI
2022277S07090,2022-10-06 09:00:00,-9.6,86.3, , ,1651,SI
2022277S07090,2022-10-06 12:00:00,-9.6,86.0, , ,1679,SI
2022277S07090,2022-10-06 15:00:00,-9.5,85.7, , ,1702,SI
2022277S07090,2022-10-06 18:00:00,-9.5,85.5, , ,1721,SI
2022277S07090,2022-10-06 21:00:00,-9.5,85.4, , ,1731,SI
2022277S07090,2022-10-07 00:00:00,-9.6,85.3, , ,1746,SI
2022277S07090,2022-10-07 03:00:00,-9.7,85.2, , ,1761,SI
2022277S07090,2022-10-07 06:00:00,-9.9,85.0, , ,1791,SI
2022277S07090,2022-10-07 09:00:00,-10.2,84.8, , ,1827,SI
2022277S07090,2022-10-07 12:00:00,-10.5,84.7, , ,1853,SI
2022277S07090,2022-10-07 15:00:00,-10.8,84.7, , ,1871,SI
2022277S07090,2022-10-07 18:00:00,-11.1,84.8, , ,1880,SI
2022277S07090,2022-10-07 21:00:00,-11.3,85.0, , ,1874,SI
2022277S07090,2022-10-08 00:00:00,-11.5,85.2, , ,1869,SI
2022277S07090,2022-10-08 03:00:00,-11.9,85.5, , ,1868,SI
2022277S07090,2022-10-08 06:00:00,-12.4,85.7, , ,1885,SI
2022277S07090,2022-10-08 09:00:00,-12.7,85.9, , ,1890,SI
2022277S07090,2022-10-08 12:00:00,-13.1,86.0, , ,1910,SI
2022277S07090,2022-10-08 15:00:00,-13.8,86.1, , ,1954,SI
2022277S07090,2022-10-08 18:00:00,-14.5,86.3, , ,1993,SI
2022277S07090,2022-10-08 21:00:00,-14.8,86.5, , ,2002,SI
2022277S07090,2022-10-09 00:00:00,-14.9,86.6, , ,2003,SI
2022277S07090,2022-10-09 03:00:00,-15.1,86.7, , ,2012,SI
2022277S07090,2022-10-09 06:00:00,-15.2,86.8, , ,2012,SI
2022277S07090,2022-10-09 09:00:00,-15.3,86.9, , ,2014,SI
2022277S07090,2022-10-09 12:00:00,-15.5,87.0, , ,2023,SI
2022277S07090,2022-10-09 15:00:00,-16.0,87.3, , ,2045,SI
2022277S07090,2022-10-09 18:00:00,-16.4,87.6, , ,2060,SI
2022277S07090,2022-10-09 21:00:00,-16.6,87.6, , ,2077,SI
2022277S07090,2022-10-10 00:00:00,-16.6,87.4, , ,2090,SI
2022278N14331,2022-10-04 12:00:00,13.6,-29.5,30,1007,1300,nan
2022278N14331,2022-10-04 15:00:00,13.9,-29.9, , ,1339,nan
2022278N14331,2022-10-04 18:00:00,14.2,-30.2,30,1007,1369,nan
2022278N14331,2022-10-04 21:00:00,14.4,-30.4, , ,1389,nan
2022278N14331,2022-10-05 00:00:00,14.6,-30.5,30,1007,1399,nan
2022278N14331,2022-10-05 03:00:00,14.8,-30.7, , ,1419,nan
2022278N14331,2022-10-05 06:00:00,15.0,-30.9,30,1007,1441,nan
2022278N14331,2022-10-05 09:00:00,15.1,-31.2, , ,1473,nan
2022278N14331,2022-10-05 12:00:00,15.3,-31.5,30,1007,1505,nan
2022278N14331,2022-10-05 15:00:00,15.6,-31.7, , ,1527,nan
2022278N14331,2022-10-05 18:00:00,16.0,-31.9,30,1007,1551,nan
2022278N14331,2022-10-05 21:00:00,16.5,-32.0, , ,1566,nan
2022278N14331,2022-10-06 00:00:00,17.0,-32.1,30,1007,1582,nan
2022278N14331,2022-10-06 03:00:00,17.4,-32.4, , ,1620,nan
2022278N14331,2022-10-06 06:00:00,17.7,-32.8,30,1007,1667,nan
2022278N14331,2022-10-06 09:00:00,17.9,-33.3, , ,1723,nan
2022278N14331,2022-10-06 12:00:00,18.1,-33.9,30,1008,1786,nan
2022278N14331,2022-10-06 15:00:00,18.4,-34.5, , ,1841,nan
2022278N14331,2022-10-06 18:00:00,18.7,-35.0,30,1009,1886,nan
2022280N11294,2022-10-06 12:00:00,11.4,-66.5,30,1006,89,nan
2022280N11294,2022-10-06 15:00:00,11.5,-67.1, , ,101,nan
2022280N11294,2022-10-06 18:00:00,11.6,-67.8,30,1005,79,nan
2022280N11294,2022-10-06 21:00:00,11.8,-68.5, , ,55,nan
2022280N11294,2022-10-07 00:00:00,11.9,-69.2,30,1004,55,nan
2022280N11294,2022-10-07 03:00:00,12.0,-69.8,30,1004,0,nan
2022280N11294,2022-10-07 06:00:00,12.1,-70.6,30,1004,39,nan
2022280N11294,2022-10-07 08:30:00,12.2,-71.2,30,1004,0,nan
2022280N11294,2022-10-07 09:00:00,12.2,-71.3, , ,0,nan
2022280N11294,2022-10-07 12:00:00,12.5,-72.1,35,1002,24,nan
2022280N11294,2022-10-07 15:00:00,12.7,-72.9, , ,94,nan
2022280N11294,2022-10-07 18:00:00,12.8,-73.8,40,1002,164,nan
2022280N11294,2022-10-07 21:00:00,12.8,-74.7, , ,187,nan
2022280N11294,2022-10-08 00:00:00,12.8,-75.5,45,999,211,nan
2022280N11294,2022-10-08 03:00:00,12.7,-76.4, , ,244,nan
2022280N11294,2022-10-08 06:00:00,12.7,-77.2,50,999,296,nan
2022280N11294,2022-10-08 09:00:00,12.7,-78.1, , ,368,nan
2022280N11294,2022-10-08 12:00:00,12.7,-78.9,55,994,359,nan
2022280N11294,2022-10-08 15:00:00,12.7,-79.7, , ,358,nan
2022280N11294,2022-10-08 18:00:00,12.6,-80.5,60,993,325,nan
2022280N11294,2022-10-08 21:00:00,12.5,-81.3, , ,238,nan
2022280N11294,2022-10-09 00:00:00,12.5,-82.0,65,989,162,nan
2022280N11294,2022-10-09 03:00:00,12.4,-82.6, , ,97,nan
2022280N11294,2022-10-09 06:00:00,12.4,-83.3,75,982,21,nan
2022280N11294,2022-10-09 07:15:00,12.4,-83.6,75,982,0,nan
2022280N11294,2022-10-09 09:00:00,12.4,-84.0, , ,0,nan
2022280N11294,2022-10-09 12:00:00,12.3,-84.7,65,985,0,nan
2022280N11294,2022-10-09 15:00:00,12.3,-85.4, , ,0,nan
2022280N11294,2022-10-09 18:00:00,12.3,-86.2,45,988,0,nan
2022280N11294,2022-10-09 21:00:00,12.4,-86.9, , ,0,nan
2022280N11294,2022-10-10 00:00:00,12.6,-87.6,40,993,24,EP
2022280N11294,2022-10-10 03:00:00,12.8,-88.2, , ,44,EP
2022280N11294,2022-10-10 06:00:00,13.1,-88.8,35,998,11,EP
2022280N11294,2022-10-10 09:00:00,13.4,-89.3, , ,11,EP
2022280N11294,2022-10-10 11:00:00,13.6,-89.7,35,1001,0,EP
2022280N11294,2022-10-10 12:00:00,13.7,-89.9,30,1002,0,EP
2022284N15152,2022-10-11 06:00:00,15.3,152.4, , ,2023,WP
2022284N15152,2022-10-11 09:00:00,15.5,152.2, , ,2041,WP
2022284N15152,2022-10-11 12:00:00,15.7,151.9, , ,2054,WP
2022284N15152,2022-10-11 15:00:00,15.8,151.6, , ,2057,WP
2022284N15152,2022-10-11 18:00:00,15.8,151.4, , ,2052,WP
2022284N15152,2022-10-11 21:00:00,15.9,151.3, , ,2061,WP
2022284N15152,2022-10-12 00:00:00,16.0,151.2, , ,2070,WP
2022284N15152,2022-10-12 03:00:00,15.9,151.1, , ,2057,WP
2022284N15152,2022-10-12 06:00:00,15.7,151.1, , ,2035,WP
2022284N15152,2022-10-12 09:00:00,15.5,151.1, , ,2013,WP
2022284N15152,2022-10-12 12:00:00,15.2,151.0, , ,1978,WP
2022284N15152,2022-10-12 15:00:00,14.8,150.8, , ,1929,WP
2022284N15152,2022-10-12 18:00:00,14.5,150.7, , ,1894,WP
2022284N15152,2022-10-12 21:00:00,14.5,150.9, , ,1899,WP
2022284N15152,2022-10-13 00:00:00,14.6,151.4, , ,1922,WP
2022284N15152,2022-10-13 03:00:00,14.9,152.0, , ,1970,WP
2022284N15152,2022-10-13 06:00:00,15.2,152.7, , ,2015,WP
2022284N15152,2022-10-13 09:00:00,15.4,153.3, , ,2044,WP
2022284N15152,2022-10-13 12:00:00,15.7,153.9, , ,2087,WP
2022284N15152,2022-10-13 15:00:00,16.1,154.5, , ,2142,WP
2022284N15152,2022-10-13 18:00:00,16.8,155.1, , ,2232,WP
2022284N15152,2022-10-13 21:00:00,17.6,155.6, , ,2331,WP
2022284N15152,2022-10-14 00:00:00,18.6,156.0, , ,2406,WP
2022284N15152,2022-10-14 03:00:00,19.9,156.4, , ,2317,WP
2022284N15152,2022-10-14 06:00:00,21.2,156.7, , ,2227,WP
2022284N15152,2022-10-14 09:00:00,22.4,157.1, , ,2156,WP
2022284N15152,2022-10-14 12:00:00,23.6,157.4, , ,2082,WP
2022284N15152,2022-10-14 15:00:00,25.6,156.8, , ,1886,WP
2022284N15152,2022-10-14 18:00:00,27.1,156.2, , ,1735,WP
2022284N15152,2022-10-14 21:00:00,27.4,156.1, , ,1706,WP
2022284N15152,2022-10-15 00:00:00,27.0,156.3, , ,1749,WP
2022284N15152,2022-10-15 03:00:00,26.9,156.7, , ,1787,WP
2022284N15152,2022-10-15 06:00:00,27.0,156.6, , ,1773,WP
2022284N15152,2022-10-15 09:00:00,27.0,156.6, , ,1773,WP
2022284N15152,2022-10-15 12:00:00,27.0,156.6, , ,1773,WP
2022284N15152,2022-10-15 15:00:00,27.0,156.6, , ,1773,WP
2022284N15152,2022-10-15 18:00:00,27.0,156.6, , ,1773,WP
2022284N15152,2022-10-15 21:00:00,27.0,156.7, , ,1781,WP
2022284N15152,2022-10-16 00:00:00,27.0,156.7, , ,1781,WP
2022284N15152,2022-10-16 03:00:00,27.0,156.6, , ,1773,WP
2022284N15152,2022-10-16 06:00:00,27.0,156.4, , ,1757,WP
2022284N15152,2022-10-16 09:00:00,27.0,156.2, , ,1741,WP
2022284N15152,2022-10-16 12:00:00,27.0,156.0, , ,1726,WP
2022284N15152,2022-10-16 15:00:00,27.1,156.0, , ,1719,WP
2022284N15152,2022-10-16 18:00:00,27.2,156.1, , ,1720,WP
2022284N15152,2022-10-16 21:00:00,27.2,156.4, , ,1744,WP
2022284N15152,2022-10-17 00:00:00,27.1,156.6, ,1006,1766,WP
2022284N15152,2022-10-17 03:00:00,27.1,157.1, , ,1806,WP
2022284N15152,2022-10-17 06:00:00,27.2,157.5, ,1006,1831,WP
2022284N15152,2022-10-17 09:00:00,27.4,157.8, , ,1843,WP
2022284N15152,2022-10-17 12:00:00,27.7,157.9, ,1008,1833,WP
2022284N15152,2022-10-17 15:00:00,28.0,158.0, , ,1823,WP
2022284N15152,2022-10-17 18:00:00,28.2,158.1, ,1008,1819,WP
2022284N15152,2022-10-17 21:00:00,28.4,158.2, , ,1816,WP
2022284N15152,2022-10-18 00:00:00,28.7,158.4,35,1004,1816,WP
2022284N15152,2022-10-18 03:00:00,29.1,158.7, , ,1819,WP
2022284N15152,2022-10-18 06:00:00,29.6,158.9,35,1004,1810,WP
2022284N15152,2022-10-18 09:00:00,30.4,159.1, , ,1789,WP
2022284N15152,2022-10-18 12:00:00,31.2,159.4,35,1004,1781,WP
2022284N15152,2022-10-18 15:00:00,31.8,160.0, , ,1772,WP
2022284N15152,2022-10-18 18:00:00,32.4,160.8,35,1004,1749,WP
2022284N15152,2022-10-18 21:00:00,32.9,161.7, , ,1745,WP
2022284N15152,2022-10-19 00:00:00,33.5,162.6,35,1004,1736,WP
2022284N15152,2022-10-19 03:00:00,34.2,163.6, , ,1726,WP
2022284N15152,2022-10-19 06:00:00,34.9,164.8,35,1004,1732,WP
2022284N15152,2022-10-19 09:00:00,35.7,166.1, , ,1745,WP
2022284N15152,2022-10-19 12:00:00,36.5,167.7, ,1008,1786,WP
2022284N15152,2022-10-19 15:00:00,37.4,169.4, , ,1780,WP
2022284N15152,2022-10-19 18:00:00,38.2,171.1, ,1008,1792,WP
2022284N15152,2022-10-19 21:00:00,38.9,173.0, , ,1830,WP
2022284N15152,2022-10-20 00:00:00,39.5,175.0, ,1008,1879,WP
2022284N15152,2022-10-20 03:00:00,39.9,176.7, , ,1807,WP
2022284N15152,2022-10-20 06:00:00,40.3,178.3, ,1010,1699,WP
2022284N15152,2022-10-20 09:00:00,40.8,180.3, , ,1569,EP
2022284N15152,2022-10-20 12:00:00,41.3,182.5, , ,1439,EP
2022285N12116,2022-10-12 06:00:00,11.5,115.6, , ,352,WP
2022285N12116,2022-10-12 09:00:00,11.5,115.5, , ,360,WP
2022285N12116,2022-10-12 12:00:00,11.6,115.5, , ,368,WP
2022285N12116,2022-10-12 15:00:00,11.7,115.5, , ,376,WP
2022285N12116,2022-10-12 18:00:00,11.8,115.5, , ,384,WP
2022285N12116,2022-10-12 21:00:00,11.8,115.3, , ,399,WP
2022285N12116,2022-10-13 00:00:00,12.0,114.8, , ,453,WP
2022285N12116,2022-10-13 03:00:00,12.5,114.4, , ,524,WP
2022285N12116,2022-10-13 06:00:00,12.9,114.0, ,1000,488,WP
2022285N12116,2022-10-13 09:00:00,13.2,113.8, , ,467,WP
2022285N12116,2022-10-13 12:00:00,13.4,113.6, ,1000,447,WP
2022285N12116,2022-10-13 15:00:00,13.6,113.2, , ,408,WP
2022285N12116,2022-10-13 18:00:00,13.8,112.7, ,1000,360,WP
2022285N12116,2022-10-13 21:00:00,13.9,112.3, , ,323,WP
2022285N12116,2022-10-14 00:00:00,14.0,112.0,35,998,291,WP
2022285N12116,2022-10-14 03:00:00,14.1,111.7, , ,260,WP
2022285N12116,2022-10-14 06:00:00,14.3,111.4,35,998,230,WP
2022285N12116,2022-10-14 09:00:00,14.6,110.8, , ,179,WP
2022285N12116,2022-10-14 12:00:00,14.9,110.2,35,998,120,WP
2022285N12116,2022-10-14 15:00:00,15.1,109.6, , ,68,WP
2022285N12116,2022-10-14 18:00:00,15.2,109.1,35,998,21,WP
2022285N12116,2022-10-14 21:00:00,15.4,108.5, , ,0,WP
2022285N12116,2022-10-15 00:00:00,15.5,107.8, ,1004,0,WP
2022285N12116,2022-10-15 03:00:00,15.5,107.6, , ,0,WP
2022285N12116,2022-10-15 06:00:00,15.5,107.2, , ,0,WP
2022285N17140,2022-10-12 00:00:00,16.6,140.4, , ,1678,WP
2022285N17140,2022-10-12 03:00:00,17.3,139.6, , ,1619,WP
2022285N17140,2022-10-12 06:00:00,18.0,138.8, , ,1568,WP
2022285N17140,2022-10-12 09:00:00,18.6,138.1, , ,1528,WP
2022285N17140,2022-10-12 12:00:00,19.1,137.3, , ,1480,WP
2022285N17140,2022-10-12 15:00:00,19.5,136.5, , ,1410,WP
2022285N17140,2022-10-12 18:00:00,19.8,135.6, , ,1343,WP
2022285N17140,2022-10-12 21:00:00,20.2,134.7, , ,1271,WP
2022285N17140,2022-10-13 00:00:00,20.4,133.8, , ,1223,WP
2022285N17140,2022-10-13 03:00:00,20.3,133.1, , ,1152,WP
2022285N17140,2022-10-13 06:00:00,20.1,132.6, , ,1097,WP
2022285N17140,2022-10-13 09:00:00,19.9,132.3, , ,1063,WP
2022285N17140,2022-10-13 12:00:00,19.8,132.0, , ,1031,WP
2022285N17140,2022-10-13 15:00:00,19.7,131.5, , ,977,WP
2022285N17140,2022-10-13 18:00:00,19.7,130.9, , ,915,WP
2022285N17140,2022-10-13 21:00:00,19.7,130.4, , ,863,WP
2022285N17140,2022-10-14 00:00:00,19.6,129.9, , ,810,WP
2022285N17140,2022-10-14 03:00:00,19.4,129.6, , ,776,WP
2022285N17140,2022-10-14 06:00:00,19.2,129.4, , ,752,WP
2022285N17140,2022-10-14 09:00:00,19.0,129.2, , ,729,WP
2022285N17140,2022-10-14 12:00:00,18.8,128.7, ,998,675,WP
2022285N17140,2022-10-14 15:00:00,18.8,127.9, , ,591,WP
2022285N17140,2022-10-14 18:00:00,18.8,127.0, ,998,497,WP
2022285N17140,2022-10-14 21:00:00,18.8,126.2, , ,413,WP
2022285N17140,2022-10-15 00:00:00,18.8,125.6, ,998,350,WP
2022285N17140,2022-10-15 03:00:00,18.8,124.9, , ,277,WP
2022285N17140,2022-10-15 06:00:00,18.8,124.2,35,996,205,WP
2022285N17140,2022-10-15 09:00:00,18.8,123.6, , ,144,WP
2022285N17140,2022-10-15 12:00:00,18.9,123.2,40,994,110,WP
2022285N17140,2022-10-15 15:00:00,19.0,122.7, , ,79,WP
2022285N17140,2022-10-15 18:00:00,19.2,122.2,50,985,89,WP
2022285N17140,2022-10-15 21:00:00,19.2,121.6, , ,81,WP
2022285N17140,2022-10-16 00:00:00,19.3,121.1,50,985,81,WP
2022285N17140,2022-10-16 03:00:00,19.4,120.5, , ,94,WP
2022285N17140,2022-10-16 06:00:00,19.6,120.0,55,985,139,WP
2022285N17140,2022-10-16 09:00:00,19.7,119.4, , ,191,WP
2022285N17140,2022-10-16 12:00:00,19.8,118.9,55,985,237,WP
2022285N17140,2022-10-16 15:00:00,19.8,118.3, , ,287,WP
2022285N17140,2022-10-16 18:00:00,19.8,117.8,55,985,333,WP
2022285N17140,2022-10-16 21:00:00,19.8,117.4, , ,358,WP
2022285N17140,2022-10-17 00:00:00,19.6,117.0,65,975,368,WP
2022285N17140,2022-10-17 03:00:00,19.5,116.6, , ,367,WP
2022285N17140,2022-10-17 06:00:00,19.4,116.3,70,970,372,WP
2022285N17140,2022-10-17 09:00:00,19.2,115.9, , ,383,WP
2022285N17140,2022-10-17 12:00:00,19.1,115.5,75,965,378,WP
2022285N17140,2022-10-17 15:00:00,18.9,115.0, , ,387,WP
2022285N17140,2022-10-17 18:00:00,18.6,114.6,75,965,394,WP
2022285N17140,2022-10-17 21:00:00,18.4,114.2, , ,362,WP
2022285N17140,2022-10-18 00:00:00,18.2,113.8,75,965,333,WP
2022285N17140,2022-10-18 03:00:00,18.1,113.4, , ,303,WP
2022285N17140,2022-10-18 06:00:00,18.0,113.1,75,965,284,WP
2022285N17140,2022-10-18 09:00:00,17.8,112.7, , ,257,WP
2022285N17140,2022-10-18 12:00:00,17.6,112.4,70,970,241,WP
2022285N17140,2022-10-18 15:00:00,17.4,112.1, , ,230,WP
2022285N17140,2022-10-18 18:00:00,17.3,111.7,65,975,208,WP
2022285N17140,2022-10-18 21:00:00,17.2,111.3, , ,192,WP
2022285N17140,2022-10-19 00:00:00,17.1,110.9,55,990,173,WP
2022285N17140,2022-10-19 03:00:00,17.0,110.5, , ,158,WP
2022285N17140,2022-10-19 06:00:00,17.0,110.1,50,992,140,WP
2022285N17140,2022-10-19 09:00:00,17.1,109.7, , ,123,WP
2022285N17140,2022-10-19 12:00:00,17.2,109.3,40,1000,113,WP
2022285N17140,2022-10-19 15:00:00,17.2,109.0, , ,123,WP
2022285N17140,2022-10-19 18:00:00,17.3,108.7,35,1004,127,WP
2022285N17140,2022-10-19 21:00:00,17.3,108.6, , ,130,WP
2022285N17140,2022-10-20 00:00:00,17.4,108.4, ,1008,123,WP
2022285N17140,2022-10-20 03:00:00,17.6,108.3, , ,109,WP
2022285N17140,2022-10-20 06:00:00,17.7,108.2, ,1008,103,WP
2022285N17140,2022-10-20 09:00:00,17.6,108.1, , ,119,WP
2022285N17140,2022-10-20 12:00:00,17.5,108.0, , ,105,WP
2022285N17140,2022-10-20 15:00:00,17.4,108.0, , ,99,WP
2022285N17140,2022-10-20 18:00:00,17.4,108.1, , ,104,WP
2022285N19266,2022-10-11 12:00:00,19.0,-94.1,30,1007,81,nan
2022285N19266,2022-10-11 15:00:00,19.3,-94.3, , ,107,nan
2022285N19266,2022-10-11 18:00:00,19.6,-94.5,35,1006,123,nan
2022285N19266,2022-10-11 21:00:00,19.9,-94.7, , ,144,nan
2022285N19266,2022-10-12 00:00:00,20.2,-94.8,35,1005,170,nan
2022285N19266,2022-10-12 03:00:00,20.5,-94.9, , ,170,nan
2022285N19266,2022-10-12 06:00:00,20.9,-94.9,35,1004,192,nan
2022285N19266,2022-10-12 09:00:00,21.2,-94.9, , ,213,nan
2022285N19266,2022-10-12 12:00:00,21.5,-94.8,40,1002,243,nan
2022285N19266,2022-10-12 15:00:00,21.8,-94.7, , ,269,nan
2022285N19266,2022-10-12 18:00:00,22.0,-94.6,50,1000,282,nan
2022285N19266,2022-10-12 21:00:00,22.2,-94.4, , ,306,nan
2022285N19266,2022-10-13 00:00:00,22.4,-94.3,50,1000,321,nan
2022285N19266,2022-10-13 03:00:00,22.5,-94.3, , ,325,nan
2022285N19266,2022-10-13 06:00:00,22.4,-94.3,45,1000,321,nan
2022285N19266,2022-10-13 09:00:00,22.2,-94.2, , ,326,nan
2022285N19266,2022-10-13 12:00:00,21.9,-94.0,45,1000,334,nan
2022285N19266,2022-10-13 15:00:00,21.6,-93.8, , ,330,nan
2022285N19266,2022-10-13 18:00:00,21.3,-93.6,40,999,316,nan
2022285N19266,2022-10-13 21:00:00,21.1,-93.3, , ,286,nan
2022285N19266,2022-10-14 00:00:00,20.9,-93.0,40,998,259,nan
2022285N19266,2022-10-14 03:00:00,20.6,-92.8, , ,223,nan
2022285N19266,2022-10-14 06:00:00,20.3,-92.6,35,997,190,nan
2022285N19266,2022-10-14 09:00:00,20.0,-92.6, , ,156,nan
2022285N19266,2022-10-14 12:00:00,19.8,-92.6,35,997,134,nan
2022285N19266,2022-10-14 15:00:00,19.6,-92.6, , ,111,nan
2022285N19266,2022-10-14 18:00:00,19.4,-92.6,35,999,89,nan
2022285N19266,2022-10-14 21:00:00,19.2,-92.6, , ,67,nan
2022285N19266,2022-10-15 00:00:00,19.0,-92.7,30,1004,44,nan
2022285N19266,2022-10-15 03:00:00,18.8,-92.8, , ,24,nan
2022285N19266,2022-10-15 06:00:00,18.7,-92.9,25,1007,23,nan
2022285N19266,2022-10-15 09:00:00,18.6,-93.1, , ,24,nan
2022285N19266,2022-10-15 12:00:00,18.5,-93.3,20,1009,22,nan
2022285N19266,2022-10-15 15:00:00,18.4,-93.6, , ,11,nan
2022285N19266,2022-10-15 18:00:00,18.4,-94.0,20,1010,15,nan
2022287N26154,2022-10-14 06:00:00,26.4,154.4, , ,1647,WP
2022287N26154,2022-10-14 09:00:00,26.9,154.5, , ,1618,WP
2022287N26154,2022-10-14 12:00:00,27.3,154.5, , ,1589,WP
2022287N26154,2022-10-14 15:00:00,27.4,154.3, , ,1567,WP
2022287N26154,2022-10-14 18:00:00,27.4,154.1, , ,1552,WP
2022287N26154,2022-10-14 21:00:00,27.5,153.8, , ,1522,WP
2022287N26154,2022-10-15 00:00:00,27.6,153.6, , ,1499,WP
2022287N26154,2022-10-15 03:00:00,27.8,153.5, , ,1478,WP
2022287N26154,2022-10-15 06:00:00,27.8,153.4, , ,1470,WP
2022287N26154,2022-10-15 09:00:00,27.4,153.0, , ,1470,WP
2022287N26154,2022-10-15 12:00:00,27.0,152.7, , ,1478,WP
